Date of Purchase,Company,Amount,Category,Parent Company,Place,company_id
12/Apr/2019,RENUKA INVESTMENTS AND FINANCE LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,RENUKA INVESTMENTS AND FINANCE LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,RENUKA INVESTMENTS AND FINANCE LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,RENUKESHWAR INVESTMENTS PVT LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,RENUKESHWAR INVESTMENTS PVT LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,RENUKESHWAR INVESTMENTS PVT LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,RENUKESHWAR INVESTMENTS PVT LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,RENUKESHWAR INVESTMENTS PVT LTD,"1,00,00,000",Finance,Others,,
12/Apr/2019,SHIVAM TRANSCON PRIVATE LIMITED,"10,00,000",Transport,Others,,
12/Apr/2019,SHIVAM TRANSCON PRIVATE LIMITED,"10,00,000",Transport,Others,,
12/Apr/2019,SHIVAM TRANSCON PRIVATE LIMITED,"10,00,000",Transport,Others,,
12/Apr/2019,SHIVAM TRANSCON PRIVATE LIMITED,"10,00,000",Transport,Others,,
12/Apr/2019,SHIVAM TRANSCON PRIVATE LIMITED,"10,00,000",Transport,Others,,
12/Apr/2019,SKYWORLD DEVELOPERS LLP,"1,00,000",Construction,Others,,
12/Apr/2019,SKYWORLD DEVELOPERS LLP,"1,00,000",Construction,Others,,
12/Apr/2019,SKYWORLD DEVELOPERS LLP,"1,00,000",Construction,Others,,
12/Apr/2019,SKYWORLD DEVELOPERS LLP,"1,00,000",Construction,Others,,
12/Apr/2019,SKYWORLD DEVELOPERS LLP,"10,00,000",Construction,Others,,
12/Apr/2019,SKYWORLD DEVELOPERS LLP,"1,00,000",Construction,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
12/Apr/2019,TEXPORT CREATION,"10,00,000",Garment,Others,,
15/Apr/2019,ALOK NARAYAN PANDEY,"1,00,00,000",individuals,Others,,
15/Apr/2019,ALOK NARAYAN PANDEY,"10,00,000",individuals,Others,,
15/Apr/2019,ALOK NARAYAN PANDEY,"10,00,000",individuals,Others,,
15/Apr/2019,ALOK NARAYAN PANDEY,"10,00,000",individuals,Others,,
15/Apr/2019,ALOK NARAYAN PANDEY,"1,00,00,000",individuals,Others,,
15/Apr/2019,ALOK NARAYAN PANDEY,"10,00,000",individuals,Others,,
15/Apr/2019,ALOK NARAYAN PANDEY,"1,00,00,000",individuals,Others,,
15/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
15/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
15/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
15/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
15/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
15/Apr/2019,CHHATTISGARH DISTILLERIES LIMITED,"1,00,00,000",Distilleries,Others,,
15/Apr/2019,DEMPO INDUSTRIES PVT LTD,"1,00,000",Newspaper,Others,,
15/Apr/2019,DEMPO INDUSTRIES PVT LTD,"1,00,000",Newspaper,Others,,
15/Apr/2019,DEMPO INDUSTRIES PVT LTD,"1,00,000",Newspaper,Others,,
15/Apr/2019,DEMPO INDUSTRIES PVT LTD,"1,00,000",Newspaper,Others,,
15/Apr/2019,DEMPO INDUSTRIES PVT LTD,"1,00,000",Newspaper,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,GUJARAT FLUORO CHEMICALS LIMITED,"1,00,00,000",Chemicals,Others,,
15/Apr/2019,KOTESWAR RAO GULLAPALLY,"1,00,000",individuals,Others,,
15/Apr/2019,KOTESWAR RAO GULLAPALLY,"1,00,000",individuals,Others,,
15/Apr/2019,KOTESWAR RAO GULLAPALLY,"1,00,000",individuals,Others,,
15/Apr/2019,KOTESWAR RAO GULLAPALLY,"1,00,000",individuals,Others,,
15/Apr/2019,KOTESWAR RAO GULLAPALLY,"1,00,000",individuals,Others,,
15/Apr/2019,MANDADI RAMULU,"1,00,000",individuals,Others,,
15/Apr/2019,MANDADI RAMULU,"1,00,000",individuals,Others,,
15/Apr/2019,MANDADI RAMULU,"1,00,000",individuals,Others,,
15/Apr/2019,MANDADI RAMULU,"1,00,000",individuals,Others,,
15/Apr/2019,MOHINDER KUMAR JAIN,"10,00,000",individuals,Others,,
15/Apr/2019,MOHINDER KUMAR JAIN,"1,00,000",individuals,Others,,
15/Apr/2019,MOHINDER KUMAR JAIN,"1,00,000",individuals,Others,,
15/Apr/2019,MOHINDER KUMAR JAIN,"1,00,000",individuals,Others,,
15/Apr/2019,MOHINDER KUMAR JAIN,"1,00,000",individuals,Others,,
15/Apr/2019,MOHINDER KUMAR JAIN,"1,00,000",individuals,Others,,
15/Apr/2019,MOHINDER KUMAR JAIN,"10,00,000",individuals,Others,,
15/Apr/2019,MR RAJ DEEPAK VARSHNEY,"1,00,000",individuals,Others,,
15/Apr/2019,MR RAJ DEEPAK VARSHNEY,"1,00,000",individuals,Others,,
15/Apr/2019,MR RAJ DEEPAK VARSHNEY,"1,00,000",individuals,Others,,
15/Apr/2019,MR RAJ DEEPAK VARSHNEY,"1,00,000",individuals,Others,,
15/Apr/2019,MR RAJ DEEPAK VARSHNEY,"1,00,000",individuals,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,MS PEARL GLOBAL INDUSTRIES LTD FORM,"10,00,000",textile,Others,,
15/Apr/2019,OCEAN SPARKLE LTD,"10,00,000",Port,Others,,
15/Apr/2019,PAPPI REDDY KISHORE KUMAR REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PAPPI REDDY KISHORE KUMAR REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PAPPI REDDY KISHORE KUMAR REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PAPPI REDDY KISHORE KUMAR REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PAPPI REDDY KISHORE KUMAR REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PEDDIREDDY RAMANJANEYA REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PEDDIREDDY RAMANJANEYA REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PEDDIREDDY RAMANJANEYA REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PEDDIREDDY RAMANJANEYA REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PEDDIREDDY RAMANJANEYA REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PREMCHAND GODHA,"1,00,000",pharmaceutical,Others,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,PRL DEVELOPERS PRIVATE LIMITED,"1,00,00,000",Construction,Piramal,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,RAVINDER AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,SANGIREDDY THIRUPATHI REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,SANGIREDDY THIRUPATHI REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,SANGIREDDY THIRUPATHI REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,SANGIREDDY THIRUPATHI REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,SANGIREDDY THIRUPATHI REDDY,"1,00,000",individuals,Others,,
15/Apr/2019,SHAHAB RIZVI,"10,00,000",individuals,Others,,
15/Apr/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,"1,00,00,000",Construction,Others,,
15/Apr/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,"1,00,00,000",Construction,Others,,
15/Apr/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,"1,00,00,000",Construction,Others,,
15/Apr/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,"1,00,00,000",Construction,Others,,
15/Apr/2019,SHANKARANARAYANA CONSTRUCTIONS PVT,"1,00,00,000",Construction,Others,,
15/Apr/2019,SRI KRISHNA INFRAASTRUCTURES,"1,00,00,000",Construction,Others,,
15/Apr/2019,SRI KRISHNA INFRAASTRUCTURES,"1,00,00,000",Construction,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LIMTED,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LTD,"10,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LTD,"10,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LTD,"1,00,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LTD,"10,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LTD,"10,00,000",pharmaceutical,Others,,
15/Apr/2019,SUN PHARMA LABORATORIES LTD,"10,00,000",pharmaceutical,Others,,
15/Apr/2019,SWAPNA CHENNAVARAM,"1,00,000",individuals,Others,,
15/Apr/2019,SWAPNA CHENNAVARAM,"1,00,000",individuals,Others,,
15/Apr/2019,SWAPNA CHENNAVARAM,"1,00,000",individuals,Others,,
15/Apr/2019,SWAPNA CHENNAVARAM,"1,00,000",individuals,Others,,
15/Apr/2019,SWAPNA CHENNAVARAM,"1,00,000",individuals,Others,,
15/Apr/2019,UTKAL ALUMINA INTERNATIONAL LIMITED,"10,00,000",Mining,Aditya Birla Group,,U13203OR1993PLC003416
15/Apr/2019,UTKAL ALUMINA INTERNATIONAL LIMITED,"10,00,000",Mining,Aditya Birla Group,,U13203OR1993PLC003417
15/Apr/2019,VARDHMAN TEXTILES LTD,"10,00,000",textile,Others,,
15/Apr/2019,VARDHMAN TEXTILES LTD,"10,00,000",textile,Others,,
15/Apr/2019,VARDHMAN TEXTILES LTD,"1,00,000",textile,Others,,
15/Apr/2019,VARDHMAN TEXTILES LTD,"1,00,000",textile,Others,,
15/Apr/2019,VARDHMAN TEXTILES LTD,"1,00,000",textile,Others,,
15/Apr/2019,VARDHMAN TEXTILES LTD,"1,00,000",textile,Others,,
15/Apr/2019,VARDHMAN TEXTILES LTD,"1,00,000",textile,Others,,
15/Apr/2019,VASSUDEVA DEMPO FAMILY PRIVATE TRUST,"1,00,000",Foundations,Others,,
15/Apr/2019,VASSUDEVA DEMPO FAMILY PRIVATE TRUST,"1,00,000",Foundations,Others,,
15/Apr/2019,VASSUDEVA DEMPO FAMILY PRIVATE TRUST,"1,00,000",Foundations,Others,,
15/Apr/2019,VASSUDEVA DEMPO FAMILY PRIVATE TRUST,"1,00,000",Foundations,Others,,
15/Apr/2019,VASSUDEVA DEMPO FAMILY PRIVATE TRUST,"1,00,000",Foundations,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
15/Apr/2019,VINAY AGARWAL,"1,00,000",individuals,Others,,
16/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
16/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
16/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
16/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
16/Apr/2019,BELLWEY INTERNATIONAL CO,"10,00,000",Others,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"1,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"1,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"1,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"1,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"1,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,CAVALIER TRANSPORTERS PRIVATE LIMITED,"10,00,000",Logistics,Others,,
16/Apr/2019,IDEAL REAL ESTATES PRIVATE LIMITED,"1,00,00,000",Construction,Others,,
16/Apr/2019,JAI SUSPENSION SYSTEMS LLP,"10,00,000",Others,Others,,
16/Apr/2019,JAI SUSPENSION SYSTEMS LLP,"10,00,000",Others,Others,,
16/Apr/2019,JAI SUSPENSION SYSTEMS LLP,"10,00,000",Others,Others,,
16/Apr/2019,JAI SUSPENSION SYSTEMS LLP,"10,00,000",Others,Others,,
16/Apr/2019,JAI SUSPENSION SYSTEMS LLP,"10,00,000",Others,Others,,
16/Apr/2019,JUBILANT LIFE SCIENCES LIMITED,"1,00,00,000",Others,Others,,
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150527
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150528
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150529
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150530
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150531
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150532
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150533
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150534
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150535
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150536
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150537
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150538
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150539
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150540
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150541
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150542
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150543
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150544
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150545
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150546
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150547
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150548
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150549
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150550
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150551
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150552
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150553
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150554
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150555
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150556
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150557
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150558
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150559
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150560
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150561
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150562
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150563
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150564
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150565
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150566
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150567
16/Apr/2019,KEVENTER FOODPARK INFRA LIMITED,"1,00,00,000",FMCG,Keventer Group,,U74999WB2010PLC150568
